Date/Time,Year,Month,Day,Data Quality,Max Temp,Max Temp Flag,Min Temp,Min Temp Flag,Mean Temp,Mean Temp Flag,Heat Deg Days,Heat Deg Days Flag,Cool Deg Days,Cool Deg Days Flag,Total Rain,Total Rain Flag,Total Snow,Total Snow Flag,Total Precip,Total Precip Flag,Snow on Grnd,Snow on Grnd Flag,Dir of Max Gust,Dir of Max Gust Flag,Spd of Max Gust,Spd of Max Gust Flag
12/21/2015,2015,12,21,?,4.2,,-1.1,,1.6,,16.4,,0,,,M,,M,9.6,,3,,,,<31,
12/22/2015,2015,12,22,?,4.9,,1,,3,,15,,0,,,M,,M,4.2,,1,,,,<31,
12/23/2015,2015,12,23,?,,M,1,E,,M,,M,,M,,M,,M,,M,1,,4,,35,
12/24/2015,2015,12,24,?,17.2,,6.1,,11.7,,6.3,,0,,,M,,M,2.3,,0,T,25,,82,
12/25/2015,2015,12,25,?,7.8,,-0.7,,3.6,,14.4,,0,,,M,,M,0,,1,,,,<31,
12/26/2015,2015,12,26,?,4.2,,-3.1,,0.6,,17.4,,0,,,M,,M,0,,1,,,,<31,
12/27/2015,2015,12,27,?,2.4,,-4,,-0.8,,18.8,,0,,,M,,M,8.4,,2,,4,,35,
12/28/2015,2015,12,28,?,-3.9,,-10.8,,-7.4,,25.4,,0,,,M,,M,0.2,,4,,36,,35,
12/29/2015,2015,12,29,?,-7.2,,-12,,-9.6,,27.6,,0,,,M,,M,19.8,,6,,6,,44,
12/30/2015,2015,12,30,?,-5,,-9.1,,-7.1,,25.1,,0,,,M,,M,2.9,,12,,,,<31,
12/31/2015,2015,12,31,?,-0.3,,-5.1,,-2.7,,20.7,,0,,,M,,M,0.7,,15,,28,,41,
1/1/2016,2016,1,1,?,0.4,,-4,,-1.8,,19.8,,0,,,M,,M,0.2,,14,,27,,50,
1/2/2016,2016,1,2,?,1.2,,-4.3,,-1.6,,19.6,,0,,,M,,M,0.7,,14,,25,,41,
1/3/2016,2016,1,3,?,0.8,,-14.3,,-6.8,,24.8,,0,,,M,,M,4.1,,14,,33,,41,
1/4/2016,2016,1,4,?,-13.4,,-22.1,,-17.8,,35.8,,0,,,M,,M,0.2,,17,,35,,39,
1/5/2016,2016,1,5,?,-6,,-22.1,,-14.1,,32.1,,0,,,M,,M,0,,18,,23,,37,
1/6/2016,2016,1,6,?,0.3,,-11.1,,-5.4,,23.4,,0,,,M,,M,0,,18,,23,,35,
1/7/2016,2016,1,7,?,0.1,,-8.5,,-4.2,,22.2,,0,,,M,,M,0,,18,,,,<31,
1/8/2016,2016,1,8,?,2.3,,-7,,-2.4,,20.4,,0,,,M,,M,0,,18,,,,<31,
1/9/2016,2016,1,9,?,3.9,,1.7,,2.8,,15.2,,0,,,M,,M,2.9,,17,,16,,39,
1/10/2016,2016,1,10,?,7.8,,-0.7,,3.6,,14.4,,0,,,M,,M,9.9,,8,,24,,82,
1/11/2016,2016,1,11,?,-0.7,,-11.5,,-6.1,,24.1,,0,,,M,,M,0,,3,,25,,82,
1/12/2016,2016,1,12,?,-2.4,,-11.3,,-6.9,,24.9,,0,,,M,,M,1.4,,4,,13,,50,
1/13/2016,2016,1,13,?,-3.8,,-13.9,,-8.9,,26.9,,0,,,M,,M,0.2,,4,,27,,54,
1/14/2016,2016,1,14,?,-9.5,,-14.1,,-11.8,,29.8,,0,,,M,,M,0.6,,4,,,,<31,
1/15/2016,2016,1,15,?,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
1/16/2016,2016,1,16,?,-1.6,,-8.8,,-5.2,,23.2,,0,,,M,,M,0.7,,2,,27,,43,
1/17/2016,2016,1,17,?,-4.4,,-11.8,,-8.1,,26.1,,0,,,M,,M,0.2,,3,,24,,35,
1/18/2016,2016,1,18,?,-7.4,,-14.5,,-11,,29,,0,,,M,,M,5,,8,,25,,52,
1/19/2016,2016,1,19,?,-8.9,,-16.3,,-12.6,,30.6,,0,,,M,,M,0.2,,3,,28,,52,
1/20/2016,2016,1,20,?,-4.6,,-12.5,,-8.6,,26.6,,0,,,M,,M,0,,2,,27,,37,
1/21/2016,2016,1,21,?,-6.7,,-14.5,,-10.6,,28.6,,0,,,M,,M,0,,2,,26,,32,
1/22/2016,2016,1,22,?,-3,,-10.4,,-6.7,,24.7,,0,,,M,,M,0,,2,,,,<31,
1/23/2016,2016,1,23,?,-8.6,,-14.5,,-11.6,,29.6,,0,,,M,,M,0,,2,,4,,32,
1/24/2016,2016,1,24,?,-6.3,,-16.3,,-11.3,,29.3,,0,,,M,,M,0,,2,,,,<31,
1/25/2016,2016,1,25,?,-0.4,,-6.5,,-3.5,,21.5,,0,,,M,,M,0,,3,,,,<31,
1/26/2016,2016,1,26,?,5.7,,-2.1,,1.8,,16.2,,0,,,M,,M,4,,2,,24,,59,
1/27/2016,2016,1,27,?,2.1,,-7.2,,-2.6,,20.6,,0,,,M,,M,0.2,,2,,29,,50,
1/28/2016,2016,1,28,?,0.9,,-7.5,,-3.3,,21.3,,0,,,M,,M,0.2,,3,,15,,39,
1/29/2016,2016,1,29,?,1.1,,-7.4,,-3.2,,21.2,,0,,,M,,M,1.1,,2,,25,,41,
1/30/2016,2016,1,30,?,-0.9,,-9,,-5,,23,,0,,,M,,M,0,,3,,25,,39,
1/31/2016,2016,1,31,?,6,,-6.2,,-0.1,,18.1,,0,,,M,,M,1.8,,3,,,,<31,
2/1/2016,2016,2,1,?,9,,0.1,,4.6,,13.4,,0,,,M,,M,0,,1,,25,,65,
2/2/2016,2016,2,2,?,0.1,,-6.1,,-3,,21,,0,,,M,,M,0.2,,1,,,,<31,
2/3/2016,2016,2,3,?,8.6,,-5.2,,1.7,,16.3,,0,,,M,,M,17.5,,3,,14,,50,
2/4/2016,2016,2,4,?,8.3,,-0.7,,3.8,,14.2,,0,,,M,,M,0,,0,T,25,,43,
2/5/2016,2016,2,5,?,-0.3,,-5.7,,-3,,21,,0,,,M,,M,0,,0,T,,,<31,
2/6/2016,2016,2,6,?,1.6,,-5.2,,-1.8,,19.8,,0,,,M,,M,2.4,,0,T,24,,41,
2/7/2016,2016,2,7,?,1,,-8.7,,-3.9,,21.9,,0,,,M,,M,0.2,,4,,5,,41,
2/8/2016,2016,2,8,?,-5.7,,-9,,-7.4,,25.4,,0,,,M,,M,0,,0,T,3,,48,
2/9/2016,2016,2,9,?,-5.5,,-8.1,,-6.8,,24.8,,0,,,M,,M,1.3,,0,T,3,,33,
2/10/2016,2016,2,10,?,-4.6,,-8.9,,-6.8,,24.8,,0,,,M,,M,1.3,,2,,,,<31,
2/11/2016,2016,2,11,?,-8,,-17.8,,-12.9,,30.9,,0,,,M,,M,0.4,,2,,25,,44,
2/12/2016,2016,2,12,?,-6.4,E,,M,,M,,M,,M,,M,,M,,M,,,20,,41,
2/13/2016,2016,2,13,?,-11.1,,-26.5,,-18.8,,36.8,,0,,,M,,M,0.6,,4,,29,,52,
2/14/2016,2016,2,14,?,-19.6,,-27.6,,-23.6,,41.6,,0,,,M,,M,0,,2,,26,,39,
2/15/2016,2016,2,15,?,-5,,-23.2,,-14.1,,32.1,,0,,,M,,M,0,,1,,13,,46,
2/16/2016,2016,2,16,?,1,,-7.7,,-3.4,,21.4,,0,,,M,,M,17.8,,7,,3,,33,
2/17/2016,2016,2,17,?,-0.3,,-10.7,,-5.5,,23.5,,0,,,M,,M,4.4,,7,,29,,44,
2/18/2016,2016,2,18,?,-8.9,,-15.7,,-12.3,,30.3,,0,,,M,,M,0.2,,7,,,,<31,
2/19/2016,2016,2,19,?,,M,-14.6,E,,M,,M,,M,,M,,M,,M,7,,15,,56,
2/20/2016,2016,2,20,?,4.8,,-0.4,,2.2,,15.8,,0,,,M,,M,7,,7,,15,,56,
2/21/2016,2016,2,21,?,3.4,,-9.2,,-2.9,,20.9,,0,,,M,,M,0.6,,2,,29,,35,
2/22/2016,2016,2,22,?,-7.1,,-13.6,,-10.4,,28.4,,0,,,M,,M,0.2,,1,,,,<31,
2/23/2016,2016,2,23,?,-5,,-13.3,,-9.2,,27.2,,0,,,M,,M,0,,1,,,,<31,
2/24/2016,2016,2,24,?,0.9,,-5.3,,-2.2,,20.2,,0,,,M,,M,23.9,,1,,6,,43,
2/25/2016,2016,2,25,?,1.7,,-3.9,,-1.1,,19.1,,0,,,M,,M,9.6,,3,,29,,54,
2/26/2016,2016,2,26,?,-3.9,,-12.9,,-8.4,,26.4,,0,,,M,,M,0.2,,3,,29,,50,
2/27/2016,2016,2,27,?,3.2,,-11.1,,-4,,22,,0,,,M,,M,0,,3,,22,,57,
2/28/2016,2016,2,28,?,2.5,,-8.6,,-3.1,,21.1,,0,,,M,,M,2.8,,4,,5,,41,
2/29/2016,2016,2,29,?,2.9,,-9.8,,-3.5,,21.5,,0,,,M,,M,5.1,,3,,31,,74,
3/1/2016,2016,3,1,?,-8.9,,-14.9,,-11.9,,29.9,,0,,,M,,M,0.2,,4,,4,,56,
3/2/2016,2016,3,2,?,-7.4,,-14.4,,-10.9,,28.9,,0,,,M,,M,8.7,,5,,27,,61,
3/3/2016,2016,3,3,?,-11.5,,-19,,-15.3,,33.3,,0,,,M,,M,0.2,,6,,27,,32,
3/4/2016,2016,3,4,?,-3.3,,-16.9,,-10.1,,28.1,,0,,,M,,M,0,,6,,,,<31,
3/5/2016,2016,3,5,?,-2.1,,-15.7,,-8.9,,26.9,,0,,,M,,M,0,,6,,,,<31,
3/6/2016,2016,3,6,?,2.5,,-6.1,,-1.8,,19.8,,0,,,M,,M,0,,6,,,,<31,
3/7/2016,2016,3,7,?,3.9,,-0.8,,1.6,,16.4,,0,,,M,,M,6,,7,,20,,43,
3/8/2016,2016,3,8,?,4.1,,0.7,,2.4,,15.6,,0,,,M,,M,0,,6,,,,<31,
3/9/2016,2016,3,9,?,12.2,,0.3,,6.3,,11.7,,0,,,M,,M,0,,4,,28,,35,
3/10/2016,2016,3,10,?,8.4,,1.6,,5,,13,,0,,,M,,M,0.2,,1,,5,,32,
3/11/2016,2016,3,11,?,5.9,,-0.3,,2.8,,15.2,,0,,,M,,M,0.2,,0,T,27,,33,
3/12/2016,2016,3,12,?,10.6,,-2.7,,4,,14,,0,,,M,,M,0,,1,,26,,50,
3/13/2016,2016,3,13,?,8.6,,0.2,,4.4,,13.6,,0,,,M,,M,0,,0,T,,,<31,
3/14/2016,2016,3,14,?,5.5,,-0.7,,2.4,,15.6,,0,,,M,,M,2.7,,0,T,12,,50,
3/15/2016,2016,3,15,?,9.5,,2.7,,6.1,,11.9,,0,,,M,,M,2.5,,0,T,14,,43,
3/16/2016,2016,3,16,?,8.1,,3,,5.6,,12.4,,0,,,M,,M,6.1,,0,T,5,,41,
3/17/2016,2016,3,17,?,12.1,,1.2,,6.7,,11.3,,0,,,M,,M,3.8,,0,T,25,,59,
3/18/2016,2016,3,18,?,3,,-5.2,,-1.1,,19.1,,0,,,M,,M,2,,0,T,28,,43,
3/19/2016,2016,3,19,?,-0.1,,-8.4,,-4.3,,22.3,,0,,,M,,M,0,,1,,26,,35,
3/20/2016,2016,3,20,?,1.4,,-7.8,,-3.2,,21.2,,0,,,M,,M,0,,0,T,,,<31,
3/21/2016,2016,3,21,?,5.7,,-8,,-1.2,,19.2,,0,,,M,,M,0,,1,,31,,44,
3/22/2016,2016,3,22,?,5,,-7,,-1,,19,,0,,,M,,M,2.2,,1,,28,,37,
3/23/2016,2016,3,23,?,2.7,,-2.6,,0.1,,17.9,,0,,,M,,M,1.5,,1,,5,,33,
3/24/2016,2016,3,24,?,-1.7,,-6.2,,-4,,22,,0,,,M,,M,7.9,,1,,3,,57,
3/25/2016,2016,3,25,?,1.6,,-1.8,,-0.1,,18.1,,0,,,M,,M,4.5,,1,,28,,37,
3/26/2016,2016,3,26,?,4.5,,-3.4,,0.6,,17.4,,0,,,M,,M,0,,1,,,,<31,
3/27/2016,2016,3,27,?,14.2,,-3.2,,5.5,,12.5,,0,,,M,,M,0,,1,,,,<31,
3/28/2016,2016,3,28,?,7.8,,2.7,,5.3,,12.7,,0,,,M,,M,19.8,,,,14,,44,
3/29/2016,2016,3,29,?,6.4,,-1.6,,2.4,,15.6,,0,,,M,,M,0.7,,0,T,29,,52,
3/30/2016,2016,3,30,?,10.4,,-0.8,,4.8,,13.2,,0,,,M,,M,0,,1,,21,,35,
3/31/2016,2016,3,31,?,16.5,,5.5,,11,,7,,0,,,M,,M,26.6,,,,17,,35,
4/1/2016,2016,4,1,?,16.9,,2.8,,9.9,,8.1,,0,,,M,,M,2.4,,,,20,,56,
4/2/2016,2016,4,2,?,9.5,,-3.1,,3.2,,14.8,,0,,,M,,M,2.5,,,,29,,54,
4/3/2016,2016,4,3,?,-3,,-8.8,,-5.9,,23.9,,0,,,M,,M,0.2,,,,28,,57,
4/4/2016,2016,4,4,?,-2.9,,-9.4,,-6.2,,24.2,,0,,,M,,M,0,,0,T,3,,32,
4/5/2016,2016,4,5,?,-0.2,,-9,,-4.6,,22.6,,0,,,M,,M,0,,0,T,25,,41,
4/6/2016,2016,4,6,?,4,,-4.5,,-0.3,,18.3,,0,,,M,,M,6.8,,0,T,15,,41,
4/7/2016,2016,4,7,?,4.9,,0,,2.5,,15.5,,0,,,M,,M,44.4,,5,,14,,44,
4/8/2016,2016,4,8,?,4.2,,-3.7,,0.3,,17.7,,0,,,M,,M,1.1,,0,T,25,,46,
4/9/2016,2016,4,9,?,1.9,,-6.1,,-2.1,,20.1,,0,,,M,,M,0,,0,T,28,,35,
4/10/2016,2016,4,10,?,2.3,,-7.4,,-2.6,,20.6,,0,,,M,,M,0,,0,T,21,,32,
4/11/2016,2016,4,11,?,7.4,,-1.5,,3,,15,,0,,,M,,M,15.5,,0,T,14,,37,
4/12/2016,2016,4,12,?,8.4,,-0.4,,4,,14,,0,,,M,,M,0.5,,0,T,25,,48,
4/13/2016,2016,4,13,?,6.6,,-2.4,,2.1,,15.9,,0,,,M,,M,0.2,,0,T,,,<31,
4/14/2016,2016,4,14,?,9.9,,-0.6,,4.7,,13.3,,0,,,M,,M,0,,,,36,,32,
4/15/2016,2016,4,15,?,13.4,,-0.3,,6.6,,11.4,,0,,,M,,M,,M,0,T,4,,33,
4/16/2016,2016,4,16,?,15.2,,1.8,,8.5,,9.5,,0,,,M,,M,0,,,,3,,32,
4/17/2016,2016,4,17,?,22,,1.8,,11.9,,6.1,,0,,,M,,M,0,,,,,,<31,
4/18/2016,2016,4,18,?,12.3,,4.9,,8.6,,9.4,,0,,,M,,M,11.7,,,,4,,35,
4/19/2016,2016,4,19,?,14.4,,1.8,,8.1,,9.9,,0,,,M,,M,0,,,,32,,46,
4/20/2016,2016,4,20,?,12.5,,1,,6.8,,11.2,,0,,,M,,M,0,,,,,,<31,
4/21/2016,2016,4,21,?,21.6,,3.1,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
4/22/2016,2016,4,22,?,16.5,,6,,11.3,,6.7,,0,,,M,,M,6.6,,,,31,,37,
4/23/2016,2016,4,23,?,12.5,,2.1,,7.3,,10.7,,0,,,M,,M,0,,,,34,,41,
4/24/2016,2016,4,24,?,11.2,,-1.2,,5,,13,,0,,,M,,M,0,,,,26,,35,
4/25/2016,2016,4,25,?,10.1,,0.3,,5.2,,12.8,,0,,,M,,M,0,,,,25,,33,
4/26/2016,2016,4,26,?,8.3,,0.7,,4.5,,13.5,,0,,,M,,M,0,,,,4,,39,
4/27/2016,2016,4,27,?,7.3,,-3.3,,2,,16,,0,,,M,,M,0,,,,24,,41,
4/28/2016,2016,4,28,?,7.1,,-2.8,,2.2,,15.8,,0,,,M,,M,0,,,,,,<31,
4/29/2016,2016,4,29,?,11.6,,-0.9,,5.4,,12.6,,0,,,M,,M,0,,0,T,,,<31,
4/30/2016,2016,4,30,?,15.1,,1.9,,8.5,,9.5,,0,,,M,,M,0,,,,,,<31,
5/1/2016,2016,5,1,?,10.7,,6.3,,8.5,,9.5,,0,,,M,,M,8.3,,,,,,<31,
5/2/2016,2016,5,2,?,8.9,,4.6,,6.8,,11.2,,0,,,M,,M,1.3,,,,,,<31,
5/3/2016,2016,5,3,?,13.7,,1.4,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
5/4/2016,2016,5,4,?,14.2,,5.7,,10,,8,,0,,,M,,M,0,,,,12,,32,
5/5/2016,2016,5,5,?,17.1,,5.8,,11.5,,6.5,,0,,,M,,M,0,,,,4,,43,
5/6/2016,2016,5,6,?,21.1,,6.3,,13.7,,4.3,,0,,,M,,M,0,,,,3,,35,
5/7/2016,2016,5,7,?,22.4,,13,,17.7,,0.3,,0,,,M,,M,1.2,,,,16,,37,
5/8/2016,2016,5,8,?,13.3,,1.4,,7.4,,10.6,,0,,,M,,M,8,,,,29,,48,
5/9/2016,2016,5,9,?,11.5,,0.9,,6.2,,11.8,,0,,,M,,M,0,,,,25,,50,
5/10/2016,2016,5,10,?,19.1,,5.2,,12.2,,5.8,,0,,,M,,M,0,,,,28,,37,
5/11/2016,2016,5,11,?,20.9,,4.7,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
5/12/2016,2016,5,12,?,25.6,,8.6,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
5/13/2016,2016,5,13,?,21.4,,14,,17.7,,0.3,,0,,,M,,M,4,,,,18,,33,
5/14/2016,2016,5,14,?,21.9,,8.6,,15.3,,2.7,,0,,,M,,M,5.1,,,,24,,44,
5/15/2016,2016,5,15,?,9.9,,2.1,,6,,12,,0,,,M,,M,0.4,,,,29,,54,
5/16/2016,2016,5,16,?,9.6,,2.7,,6.2,,11.8,,0,,,M,,M,0,,,,30,,56,
5/17/2016,2016,5,17,?,14.9,,4,,9.5,,8.5,,0,,,M,,M,0,,,,32,,41,
5/18/2016,2016,5,18,?,18.1,,3.5,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
5/19/2016,2016,5,19,?,20.3,,8.2,,14.3,,3.7,,0,,,M,,M,0,,,,36,,35,
5/20/2016,2016,5,20,?,23.8,,9.2,,16.5,,1.5,,0,,,M,,M,0,,,,21,,32,
5/21/2016,2016,5,21,?,24.8,,11.3,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
5/22/2016,2016,5,22,?,25.9,,11.9,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
5/23/2016,2016,5,23,?,26.6,,12.3,,19.5,,0,,1.5,,,M,,M,0,,,,,,<31,
5/24/2016,2016,5,24,?,29.2,,11.6,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
5/25/2016,2016,5,25,?,26.1,,14,,20.1,,0,,2.1,,,M,,M,0,,,,32,,41,
5/26/2016,2016,5,26,?,24.6,,11.9,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
5/27/2016,2016,5,27,?,31.6,,13.9,,22.8,,0,,4.8,,,M,,M,1,,,,22,,41,
5/28/2016,2016,5,28,?,28.7,,17,,22.9,,0,,4.9,,,M,,M,0,,,,4,,32,
5/29/2016,2016,5,29,?,27.9,,16,,22,,0,,4,,,M,,M,0,,,,5,,33,
5/30/2016,2016,5,30,?,29.3,,19.8,,24.6,,0,,6.6,,,M,,M,0,,,,23,,44,
5/31/2016,2016,5,31,?,25.3,,15.6,,20.5,,0,,2.5,,,M,,M,0,,,,29,,44,
6/1/2016,2016,6,1,?,24.9,,13.5,,19.2,,0,,1.2,,,M,,M,0,,,,5,,32,
6/2/2016,2016,6,2,?,22.2,,18.4,,20.3,,0,,2.3,,,M,,M,4.5,,,,14,,37,
6/3/2016,2016,6,3,?,26.5,,14.9,,20.7,,0,,2.7,,,M,,M,0,,,,26,,33,
6/4/2016,2016,6,4,?,26.2,,12.7,,19.5,,0,,1.5,,,M,,M,0,,,,,,<31,
6/5/2016,2016,6,5,?,19.5,,16.6,,18.1,,0,,0.1,,,M,,M,30.7,,,,13,,48,
6/6/2016,2016,6,6,?,23,,17.2,,20.1,,0,,2.1,,,M,,M,0.7,,,,26,,50,
6/7/2016,2016,6,7,?,22.3,,12.5,,17.4,,0.6,,0,,,M,,M,0.5,,,,25,,54,
6/8/2016,2016,6,8,?,13.7,,8.6,,11.2,,6.8,,0,,,M,,M,0.6,,,,30,,41,
6/9/2016,2016,6,9,?,13.9,,7.8,,10.9,,7.1,,0,,,M,,M,0,,,,31,,54,
6/10/2016,2016,6,10,?,20.7,,7.5,,14.1,,3.9,,0,,,M,,M,0,,,,26,,35,
6/11/2016,2016,6,11,?,16.2,,11.4,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
6/12/2016,2016,6,12,?,16,,10,,13,,5,,0,,,M,,M,0,,,,31,,57,
6/13/2016,2016,6,13,?,20.6,,9.5,,15.1,,2.9,,0,,,M,,M,4.5,,,,1,,52,
6/14/2016,2016,6,14,?,25.6,,9.2,,17.4,,0.6,,0,,,M,,M,0,,,,32,,39,
6/15/2016,2016,6,15,?,27.6,,13.7,,20.7,,0,,2.7,,,M,,M,0,,,,23,,33,
6/16/2016,2016,6,16,?,26.2,,11.3,,18.8,,0,,0.8,,,M,,M,0,,,,3,,32,
6/17/2016,2016,6,17,?,28.3,,12,,20.2,,0,,2.2,,,M,,M,0,,,,,,<31,
6/18/2016,2016,6,18,?,30.3,,14.3,,22.3,,0,,4.3,,,M,,M,0.2,,,,,,<31,
6/19/2016,2016,6,19,?,31.4,,19.9,,25.7,,0,,7.7,,,M,,M,0,,,,24,,39,
6/20/2016,2016,6,20,?,32.9,,20.6,,26.8,,0,,8.8,,,M,,M,0,,,,24,,48,
6/21/2016,2016,6,21,?,24,,15.9,,20,,0,,2,,,M,,M,0,,,,30,,50,
6/22/2016,2016,6,22,?,21.8,,14,,17.9,,0.1,,0,,,M,,M,6.9,,,,27,,41,
6/23/2016,2016,6,23,?,24.1,,13.2,,18.7,,0,,0.7,,,M,,M,0,,,,27,,35,
6/24/2016,2016,6,24,?,25.6,,11.1,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
6/25/2016,2016,6,25,?,30.3,,15.2,,22.8,,0,,4.8,,,M,,M,0,,,,,,<31,
6/26/2016,2016,6,26,?,32.5,,17.4,,25,,0,,7,,,M,,M,0,,,,24,,32,
6/27/2016,2016,6,27,?,29.1,,21,,25.1,,0,,7.1,,,M,,M,2.4,,,,21,,35,
6/28/2016,2016,6,28,?,27.8,,18.3,,23.1,,0,,5.1,,,M,,M,7.8,,,,13,,56,
6/29/2016,2016,6,29,?,22.8,,14.9,,18.9,,0,,0.9,,,M,,M,1.1,,,,29,,41,
6/30/2016,2016,6,30,?,28,,14.4,,21.2,,0,,3.2,,,M,,M,0,,,,21,,32,
7/1/2016,2016,7,1,?,27.4,,14.5,,21,,0,,3,,,M,,M,3.7,,,,26,,48,
7/2/2016,2016,7,2,?,20.3,,13.1,,16.7,,1.3,,0,,,M,,M,0,,,,28,,56,
7/3/2016,2016,7,3,?,27.4,,13.1,,20.3,,0,,2.3,,,M,,M,1.3,,,,27,,46,
7/4/2016,2016,7,4,?,29.1,,17,,23.1,,0,,5.1,,,M,,M,0,,,,22,,33,
7/5/2016,2016,7,5,?,30.2,,15.9,,23.1,,0,,5.1,,,M,,M,0,,,,,,<31,
7/6/2016,2016,7,6,?,31.1,,19.9,,25.5,,0,,7.5,,,M,,M,0,,,,1,,32,
7/7/2016,2016,7,7,?,25.6,,16.7,,21.2,,0,,3.2,,,M,,M,0,,,,3,,32,
7/8/2016,2016,7,8,?,23,,16.6,,19.8,,0,,1.8,,,M,,M,0,,,,3,,33,
7/9/2016,2016,7,9,?,19.3,,16.6,,18,,0,,0,,,M,,M,16.1,,,,5,,32,
7/10/2016,2016,7,10,?,19,,12.7,,15.9,,2.1,,0,,,M,,M,0.8,,,,2,,32,
7/11/2016,2016,7,11,?,27.5,,11.5,,19.5,,0,,1.5,,,M,,M,0,,,,21,,33,
7/12/2016,2016,7,12,?,28.9,,18.4,,23.7,,0,,5.7,,,M,,M,0,,,,,,<31,
7/13/2016,2016,7,13,?,33.8,,19.4,,26.6,,0,,8.6,,,M,,M,0,,,,21,,35,
7/14/2016,2016,7,14,?,28.9,,20.5,,24.7,,0,,6.7,,,M,,M,6.4,,,,26,,61,
7/15/2016,2016,7,15,?,28.8,,19.1,,24,,0,,6,,,M,,M,0.7,,,,29,,69,
7/16/2016,2016,7,16,?,24.3,,15.9,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
7/17/2016,2016,7,17,?,26.5,,18.4,,22.5,,0,,4.5,,,M,,M,0,,,,21,,32,
7/18/2016,2016,7,18,?,28.7,,18.2,,23.5,,0,,5.5,,,M,,M,16,,,,34,,50,
7/19/2016,2016,7,19,?,23.4,,14,,18.7,,0,,0.7,,,M,,M,0.2,,,,29,,41,
7/20/2016,2016,7,20,?,26.5,,14.1,,20.3,,0,,2.3,,,M,,M,0,,,,26,,43,
7/21/2016,2016,7,21,?,30.9,,18,,24.5,,0,,6.5,,,M,,M,1.6,,,,26,,37,
7/22/2016,2016,7,22,?,32.1,,21.6,,26.9,,0,,8.9,,,M,,M,1.5,,,,28,,48,
7/23/2016,2016,7,23,?,27.1,,17.5,,22.3,,0,,4.3,,,M,,M,17.4,,,,2,,46,
7/24/2016,2016,7,24,?,25,,12.4,,18.7,,0,,0.7,,,M,,M,0,,,,,,<31,
7/25/2016,2016,7,25,?,26,,18.3,,22.2,,0,,4.2,,,M,,M,4.7,,,,25,,32,
7/26/2016,2016,7,26,?,27.6,,19.5,,23.6,,0,,5.6,,,M,,M,0,,,,28,,35,
7/27/2016,2016,7,27,?,29.9,,19.4,,24.7,,0,,6.7,,,M,,M,0,,,,20,,33,
7/28/2016,2016,7,28,?,27.9,,17.7,,22.8,,0,,4.8,,,M,,M,0,,,,,,<31,
7/29/2016,2016,7,29,?,26.2,,16.7,,21.5,,0,,3.5,,,M,,M,0,,,,,,<31,
7/30/2016,2016,7,30,?,25.9,,17.5,,21.7,,0,,3.7,,,M,,M,0.2,,,,,,<31,
7/31/2016,2016,7,31,?,28.8,,15.4,,22.1,,0,,4.1,,,M,,M,0,,,,,,<31,
8/1/2016,2016,8,1,?,27.4,,18.7,,23.1,,0,,5.1,,,M,,M,0,,,,14,,32,
8/2/2016,2016,8,2,?,29.2,,18.1,,23.7,,0,,5.7,,,M,,M,0,,,,,,<31,
8/3/2016,2016,8,3,?,30.2,,16.1,,23.2,,0,,5.2,,,M,,M,0,,,,,,<31,
8/4/2016,2016,8,4,?,32,,21.6,,26.8,,0,,8.8,,,M,,M,0,,,,,,<31,
8/5/2016,2016,8,5,?,33.7,,20.2,,27,,0,,9,,,M,,M,0,,,,25,,43,
8/6/2016,2016,8,6,?,28.5,,17.8,,23.2,,0,,5.2,,,M,,M,0,,,,29,,43,
8/7/2016,2016,8,7,?,26.5,,16.1,,21.3,,0,,3.3,,,M,,M,0,,,,29,,46,
8/8/2016,2016,8,8,?,29,,15.8,,22.4,,0,,4.4,,,M,,M,0,,,,29,,44,
8/9/2016,2016,8,9,?,29,,12.5,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
8/10/2016,2016,8,10,?,32.5,,19.7,,26.1,,0,,8.1,,,M,,M,0,,,,24,,32,
8/11/2016,2016,8,11,?,31.8,,22.6,,27.2,,0,,9.2,,,M,,M,0,,,,,,<31,
8/12/2016,2016,8,12,?,27.1,,18.7,,22.9,,0,,4.9,,,M,,M,2.1,,,,4,,37,
8/13/2016,2016,8,13,?,20.6,,16.8,,18.7,,0,,0.7,,,M,,M,32.6,,,,32,,43,
8/14/2016,2016,8,14,?,25.8,,17.3,,21.6,,0,,3.6,,,M,,M,15.9,,,,30,,41,
8/15/2016,2016,8,15,?,26.9,,16.3,,21.6,,0,,3.6,,,M,,M,0,,,,,,<31,
8/16/2016,2016,8,16,?,25,,17,,21,,0,,3,,,M,,M,71,,,,4,,41,
